2.00000000e-01 1.41196126e-02 
2.00100049e-01 1.41194946e-02 
2.00200148e-01 1.41193838e-02 
2.00300297e-01 1.41192730e-02 
2.00400496e-01 1.41191623e-02 
2.00500745e-01 1.41190516e-02 
2.00601045e-01 1.41189409e-02 
2.00701394e-01 1.41188302e-02 
2.00801794e-01 1.41187195e-02 
2.00902244e-01 1.41186089e-02 
2.01002744e-01 1.41184968e-02 
2.01103295e-01 1.41183850e-02 
2.01203896e-01 1.41182745e-02 
2.01304547e-01 1.41181640e-02 
2.01405248e-01 1.41180535e-02 
2.01506000e-01 1.41179431e-02 
2.01606803e-01 1.41178327e-02 
2.01707655e-01 1.41177223e-02 
2.01808558e-01 1.41176119e-02 
2.01909512e-01 1.41175016e-02 
2.02010516e-01 1.41173816e-02 
2.02111571e-01 1.41172636e-02 
2.02212676e-01 1.41171534e-02 
2.02313832e-01 1.41170431e-02 
2.02415038e-01 1.41169329e-02 
2.02516295e-01 1.41168228e-02 
2.02617603e-01 1.41167127e-02 
2.02718961e-01 1.41166025e-02 
2.02820370e-01 1.41164925e-02 
2.02921830e-01 1.41163824e-02 
2.03023341e-01 1.41162825e-02 
2.03124902e-01 1.41161752e-02 
2.03226514e-01 1.41160652e-02 
2.03328177e-01 1.41159553e-02 
2.03429891e-01 1.41158454e-02 
2.03531656e-01 1.41157355e-02 
2.03633471e-01 1.41156256e-02 
2.03735338e-01 1.41155158e-02 
2.03837255e-01 1.41154060e-02 
2.03939224e-01 1.41152962e-02 
2.04041243e-01 1.41151950e-02 
2.04143314e-01 1.41150861e-02 
2.04245435e-01 1.41149764e-02 
2.04347608e-01 1.41148667e-02 
2.04449832e-01 1.41147571e-02 
2.04552107e-01 1.41146475e-02 
2.04654433e-01 1.41145379e-02 
2.04756810e-01 1.41144283e-02 
2.04859239e-01 1.41143188e-02 
2.04961718e-01 1.41142069e-02 
2.05064249e-01 1.41140811e-02 
2.05166832e-01 1.41139716e-02 
2.05269465e-01 1.41138622e-02 
2.05372150e-01 1.41137528e-02 
2.05474886e-01 1.41136434e-02 
2.05577674e-01 1.41135341e-02 
2.05680513e-01 1.41134248e-02 
2.05783404e-01 1.41133155e-02 
2.05886346e-01 1.41132062e-02 
2.05989339e-01 1.41130976e-02 
2.06092384e-01 1.41129893e-02 
2.06195481e-01 1.41128801e-02 
2.06298629e-01 1.41127710e-02 
2.06401829e-01 1.41126618e-02 
2.06505080e-01 1.41125527e-02 
2.06608383e-01 1.41124436e-02 
2.06711738e-01 1.41123346e-02 
2.06815145e-01 1.41122256e-02 
2.06918603e-01 1.41121191e-02 
2.07022113e-01 1.41120201e-02 
2.07125674e-01 1.41119111e-02 
2.07229288e-01 1.41118022e-02 
2.07332953e-01 1.41116933e-02 
2.07436670e-01 1.41115844e-02 
2.07540439e-01 1.41114756e-02 
2.07644260e-01 1.41113706e-02 
2.07748133e-01 1.41112620e-02 
2.07852058e-01 1.41111532e-02 
2.07956035e-01 1.41110445e-02 
2.08060064e-01 1.41109358e-02 
2.08164145e-01 1.41108151e-02 
2.08268278e-01 1.41106997e-02 
2.08372463e-01 1.41105911e-02 
2.08476700e-01 1.41104825e-02 
2.08580989e-01 1.41103739e-02 
2.08685331e-01 1.41102653e-02 
2.08789725e-01 1.41101568e-02 
2.08894171e-01 1.41100483e-02 
2.08998669e-01 1.41099506e-02 
2.09103219e-01 1.41098494e-02 
2.09207822e-01 1.41097410e-02 
2.09312477e-01 1.41096326e-02 
2.09417184e-01 1.41095242e-02 
2.09521944e-01 1.41094158e-02 
2.09626757e-01 1.41093075e-02 
2.09731621e-01 1.41091992e-02 
2.09836538e-01 1.41090909e-02 
2.09941508e-01 1.41089827e-02 
2.10046530e-01 1.41089199e-02 
2.10151605e-01 1.41088131e-02 
2.10256732e-01 1.41087049e-02 
2.10361912e-01 1.41085968e-02 
2.10467144e-01 1.41084886e-02 
2.10572429e-01 1.41083805e-02 
2.10677767e-01 1.41082724e-02 
2.10783157e-01 1.41081644e-02 
2.10888600e-01 1.41080563e-02 
2.10994096e-01 1.41079550e-02 
2.11099645e-01 1.41078534e-02 
2.11205246e-01 1.41077454e-02 
2.11310901e-01 1.41076375e-02 
2.11416608e-01 1.41075296e-02 
2.11522368e-01 1.41074217e-02 
2.11628181e-01 1.41073138e-02 
2.11734046e-01 1.41072060e-02 
2.11839965e-01 1.41070982e-02 
2.11945937e-01 1.41069904e-02 
2.12051962e-01 1.41068656e-02 
2.12158040e-01 1.41067577e-02 
2.12264171e-01 1.41066500e-02 
2.12370355e-01 1.41065423e-02 
2.12476592e-01 1.41064346e-02 
2.12582882e-01 1.41063270e-02 
2.12689225e-01 1.41062193e-02 
2.12795622e-01 1.41061117e-02 
2.12902072e-01 1.41060042e-02 
2.13008575e-01 1.41058875e-02 
2.13115131e-01 1.41057733e-02 
2.13221741e-01 1.41056658e-02 
2.13328404e-01 1.41055583e-02 
2.13435121e-01 1.41054508e-02 
2.13541890e-01 1.41053434e-02 
2.13648713e-01 1.41052360e-02 
2.13755590e-01 1.41051286e-02 
2.13862520e-01 1.41050213e-02 
2.13969504e-01 1.41049239e-02 
2.14076541e-01 1.41048418e-02 
2.14183631e-01 1.41047345e-02 
2.14290776e-01 1.41046272e-02 
2.14397973e-01 1.41045200e-02 
2.14505225e-01 1.41044128e-02 
2.14612530e-01 1.41043056e-02 
2.14719889e-01 1.41041984e-02 
2.14827301e-01 1.41040913e-02 
2.14934767e-01 1.41039841e-02 
2.15042287e-01 1.41038678e-02 
2.15149861e-01 1.41037596e-02 
2.15257489e-01 1.41036525e-02 
2.15365170e-01 1.41035455e-02 
2.15472905e-01 1.41034385e-02 
2.15580694e-01 1.41033315e-02 
2.15688537e-01 1.41032246e-02 
2.15796434e-01 1.41031176e-02 
2.15904385e-01 1.41030107e-02 
2.16012390e-01 1.41028985e-02 
2.16120450e-01 1.41027878e-02 
2.16228563e-01 1.41026809e-02 
2.16336730e-01 1.41025741e-02 
2.16444951e-01 1.41024673e-02 
2.16553226e-01 1.41023605e-02 
2.16661556e-01 1.41022538e-02 
2.16769940e-01 1.41021471e-02 
2.16878378e-01 1.41020404e-02 
2.16986870e-01 1.41019319e-02 
2.17095417e-01 1.41018223e-02 
2.17204017e-01 1.41017157e-02 
2.17312672e-01 1.41016091e-02 
2.17421382e-01 1.41015025e-02 
2.17530146e-01 1.41013959e-02 
2.17638964e-01 1.41012894e-02 
2.17747837e-01 1.41011829e-02 
2.17856764e-01 1.41010764e-02 
2.17965746e-01 1.41009757e-02 
2.18074782e-01 1.41008867e-02 
2.18183873e-01 1.41007802e-02 
2.18293018e-01 1.41006738e-02 
2.18402218e-01 1.41005675e-02 
