# version = 29.1.1, Request ID = WFC3UVIS.sp.1486056
# HAT-P-41, Vmag = 11.4, exptime = 1s, Teff = 6500K
wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
3628.0000,45,0.01355,0.51093,390.05,390.58
3642.0000,45,0.01355,0.51093,397.81,398.34
3656.0000,45,0.01355,0.51093,422.53,423.05
3670.0000,45,0.01355,0.51093,414.69,415.21
3684.0000,45,0.01355,0.51093,403.53,404.05
3698.0000,45,0.01355,0.51093,404.92,405.45
3712.0000,45,0.01355,0.51093,413.22,413.74
3726.0000,45,0.01355,0.51093,400.37,400.89
3740.0000,45,0.01355,0.51093,420.99,421.51
3754.0000,45,0.01355,0.51093,456.61,457.14
3768.0000,45,0.01355,0.51093,488.78,489.3
3782.0000,45,0.01355,0.51093,524.7,525.22
3796.0000,45,0.01355,0.51093,561.69,562.22
3810.0000,45,0.01355,0.51093,582.88,583.41
3824.0000,45,0.01355,0.51093,506.63,507.16
3838.0000,45,0.01355,0.51093,524.65,525.18
3852.0000,45,0.01355,0.51093,610.94,611.46
3866.0000,45,0.01355,0.51093,636,636.52
3880.0000,45,0.01355,0.51093,593.14,593.66
3894.0000,45,0.01355,0.51093,568.55,569.07
3908.0000,45,0.01355,0.51093,629.68,630.2
3922.0000,45,0.01355,0.51093,500.78,501.3
3936.0000,45,0.01355,0.51093,459.28,459.8
3950.0000,45,0.01355,0.51093,567.28,567.81
3964.0000,45,0.01355,0.51093,464.03,464.56
3978.0000,45,0.01355,0.51093,523.91,524.44
3992.0000,45,0.01355,0.51093,696.25,696.78
4006.0000,45,0.01355,0.51093,735.51,736.03
4020.0000,45,0.01355,0.51093,741.91,742.44
4034.0000,45,0.01355,0.51093,736.42,736.94
4048.0000,45,0.01355,0.51093,724.07,724.6
4062.0000,45,0.01355,0.51093,714.84,715.36
4076.0000,45,0.01355,0.51093,709.42,709.94
4090.0000,45,0.01355,0.51093,701.86,702.38
4104.0000,45,0.01355,0.51093,653.11,653.64
4118.0000,45,0.01355,0.51093,671.55,672.08
4132.0000,45,0.01355,0.51093,733,733.52
4146.0000,45,0.01355,0.51093,753.2,753.72
4160.0000,45,0.01355,0.51093,753.8,754.33
4174.0000,45,0.01355,0.51093,746.38,746.9
4188.0000,45,0.01355,0.51093,739.64,740.16
4202.0000,45,0.01355,0.51093,736.85,737.37
4216.0000,45,0.01355,0.51093,726.19,726.71
4230.0000,45,0.01355,0.51093,709.71,710.23
4244.0000,45,0.01355,0.51093,717.06,717.58
4258.0000,45,0.01355,0.51093,711.24,711.76
4272.0000,45,0.01355,0.51093,690.5,691.02
4286.0000,45,0.01355,0.51093,664.04,664.56
4300.0000,45,0.01355,0.51093,622.59,623.11
4314.0000,45,0.01355,0.51093,602.42,602.95
4328.0000,45,0.01355,0.51093,638.54,639.06
4342.0000,45,0.01355,0.51093,614.84,615.36
4356.0000,45,0.01355,0.51093,627.93,628.46
4370.0000,45,0.01355,0.51093,698.37,698.89
4384.0000,45,0.01355,0.51093,687.77,688.29
4398.0000,45,0.01355,0.51093,679.61,680.14
4412.0000,45,0.01355,0.51093,682.25,682.77
4426.0000,45,0.01355,0.51093,681.17,681.7
4440.0000,45,0.01355,0.51093,677.71,678.24
4454.0000,45,0.01355,0.51093,676.63,677.15
4468.0000,45,0.01355,0.51093,682.83,683.35
4482.0000,45,0.01355,0.51093,680.92,681.44
4496.0000,45,0.01355,0.51093,689.99,690.52
4510.0000,45,0.01355,0.51093,709.29,709.81
4524.0000,45,0.01355,0.51093,681.18,681.71
4538.0000,45,0.01355,0.51093,667.82,668.35
4552.0000,45,0.01355,0.51093,675.7,676.22
4566.0000,45,0.01355,0.51093,695.72,696.25
4580.0000,0,0.01355,0.51093,685.1,685.62
4594.0000,0,0.01355,0.51093,670.36,670.88
4608.0000,0,0.01355,0.51093,677.74,678.26
4622.0000,0,0.01355,0.51093,672.34,672.86
4636.0000,0,0.01355,0.51093,668.34,668.87
4650.0000,0,0.01355,0.51093,672.27,672.8
4664.0000,0,0.01355,0.51093,678.11,678.63
4678.0000,0,0.01355,0.51093,673.46,673.98
4692.0000,0,0.01355,0.51093,658.91,659.44
4706.0000,0,0.01355,0.51093,641.01,641.53
4720.0000,0,0.01355,0.51093,649.27,649.8
4734.0000,0,0.01355,0.51093,663.9,664.43
4748.0000,0,0.01355,0.51093,666.08,666.6
4762.0000,0,0.01355,0.51093,662.86,663.38
4776.0000,0,0.01355,0.51093,658.7,659.22
4790.0000,0,0.01355,0.51093,654.92,655.45
4804.0000,0,0.01355,0.51093,649.04,649.56
4818.0000,0,0.01355,0.51093,645.13,645.66
4832.0000,0,0.01355,0.51093,633.72,634.24
4846.0000,0,0.01355,0.51093,590.19,590.71
4860.0000,0,0.01355,0.51093,535.42,535.95
4874.0000,0,0.01355,0.51093,519.13,519.65
4888.0000,0,0.01355,0.51093,588.88,589.4
4902.0000,0,0.01355,0.51093,605.72,606.25
4916.0000,0,0.01355,0.51093,601.4,601.93
4930.0000,0,0.01355,0.51093,593.89,594.41
4944.0000,0,0.01355,0.51093,600.16,600.68
4958.0000,0,0.01355,0.51093,603.96,604.48
4972.0000,0,0.01355,0.51093,598.56,599.08
4986.0000,0,0.01355,0.51093,573.72,574.24
5000.0000,0,0.01355,0.51093,554.32,554.85
5014.0000,0,0.01355,0.51093,548.93,549.45
5028.0000,0,0.01355,0.51093,563.5,564.02
5042.0000,0,0.01355,0.51093,563.86,564.39
5056.0000,0,0.01355,0.51093,565.88,566.41
5070.0000,0,0.01355,0.51093,572.8,573.33
5084.0000,0,0.01355,0.51093,563.47,563.99
5098.0000,0,0.01355,0.51093,559.27,559.8
5112.0000,0,0.01355,0.51093,557.36,557.88
5126.0000,0,0.01355,0.51093,546.07,546.6
5140.0000,0,0.01355,0.51093,534.41,534.93
5154.0000,0,0.01355,0.51093,521.51,522.04
5168.0000,0,0.01355,0.51093,507.02,507.54
5182.0000,0,0.01355,0.51093,499.19,499.71
5196.0000,0,0.01355,0.51093,499.41,499.94
5210.0000,0,0.01355,0.51093,507.39,507.91
5224.0000,0,0.01355,0.51093,509.33,509.85
5238.0000,0,0.01355,0.51093,512.15,512.67
5252.0000,0,0.01355,0.51093,508.87,509.4
5266.0000,0,0.01355,0.51093,480.32,480.85
5280.0000,0,0.01355,0.51093,486.71,487.24
5294.0000,0,0.01355,0.51093,503.39,503.92
5308.0000,0,0.01355,0.51093,504.34,504.87
5322.0000,0,0.01355,0.51093,486.7,487.22
5336.0000,0,0.01355,0.51093,480.06,480.58
5350.0000,0,0.01355,0.51093,492.38,492.91
5364.0000,0,0.01355,0.51093,492.05,492.58
5378.0000,0,0.01355,0.51093,488.45,488.97
5392.0000,0,0.01355,0.51093,482.76,483.29
5406.0000,0,0.01355,0.51093,473.19,473.71
5420.0000,0,0.01355,0.51093,473.59,474.12
5434.0000,0,0.01355,0.51093,478.24,478.77
5448.0000,0,0.01355,0.51093,481.17,481.7
5462.0000,0,0.01355,0.51093,476.72,477.25
5476.0000,0,0.01355,0.51093,471.56,472.08
5490.0000,0,0.01355,0.51093,468.4,468.92
5504.0000,0,0.01355,0.51093,466.73,467.25
5518.0000,0,0.01355,0.51093,465.16,465.69
5532.0000,0,0.01355,0.51093,463.99,464.51
5546.0000,0,0.01355,0.51093,464.36,464.88
5560.0000,0,0.01355,0.51093,458.85,459.37
5574.0000,0,0.01355,0.51093,451.3,451.82
5588.0000,0,0.01355,0.51093,446.11,446.63
5602.0000,0,0.01355,0.51093,446.93,447.45
5616.0000,0,0.01355,0.51093,448.21,448.74
5630.0000,0,0.01355,0.51093,447.52,448.04
5644.0000,0,0.01355,0.51093,443.92,444.44
5658.0000,0,0.01355,0.51093,437.9,438.42
5672.0000,0,0.01355,0.51093,432.19,432.71
5686.0000,0,0.01355,0.51093,432.6,433.12
5700.0000,0,0.01355,0.51093,429.39,429.91
5714.0000,0,0.01355,0.51093,428.36,428.88
5728.0000,0,0.01355,0.51093,434.78,435.3
5742.0000,0,0.01355,0.51093,429.4,429.93
5756.0000,0,0.01355,0.51093,424.26,424.79
5770.0000,0,0.01355,0.51093,423.04,423.56
5784.0000,0,0.01355,0.51093,417.44,417.96
5798.0000,0,0.01355,0.51093,414.92,415.44
5812.0000,0,0.01355,0.51093,415.1,415.62
5826.0000,0,0.01355,0.51093,414.32,414.84
5840.0000,0,0.01355,0.51093,409.72,410.24
5854.0000,0,0.01355,0.51093,404.86,405.39
5868.0000,0,0.01355,0.51093,402.3,402.83
5882.0000,0,0.01355,0.51093,392.97,393.49
5896.0000,0,0.01355,0.51093,388.87,389.39
5910.0000,0,0.01355,0.51093,392.82,393.35
5924.0000,0,0.01355,0.51093,390.91,391.44
5938.0000,0,0.01355,0.51093,388.62,389.15
5952.0000,0,0.01355,0.51093,386.64,387.16
5966.0000,0,0.01355,0.51093,384.17,384.69
5980.0000,0,0.01355,0.51093,380.35,380.87
5994.0000,0,0.01355,0.51093,376,376.53
6008.0000,0,0.01355,0.51093,371.66,372.19
6022.0000,0,0.01355,0.51093,369.56,370.09
6036.0000,0,0.01355,0.51093,368.94,369.46
6050.0000,0,0.01355,0.51093,369.42,369.94
6064.0000,0,0.01355,0.51093,367.95,368.47
6078.0000,0,0.01355,0.51093,364.23,364.76
6092.0000,0,0.01355,0.51093,359.29,359.81
6106.0000,0,0.01355,0.51093,355.15,355.67
6120.0000,0,0.01355,0.51093,349.1,349.62
6134.0000,0,0.01355,0.51093,343.79,344.31
6148.0000,0,0.01355,0.51093,342.01,342.53
6162.0000,0,0.01355,0.51093,337.74,338.26
6176.0000,0,0.01355,0.51093,337.59,338.12
6190.0000,0,0.01355,0.51093,342.53,343.05
6204.0000,0,0.01355,0.51093,341.85,342.37
6218.0000,0,0.01355,0.51093,337.93,338.45
6232.0000,0,0.01355,0.51093,331.95,332.48
6246.0000,0,0.01355,0.51093,324.38,324.9
6260.0000,0,0.01355,0.51093,326.09,326.61
6274.0000,0,0.01355,0.51093,329.87,330.39
6288.0000,0,0.01355,0.51093,328.22,328.75
6302.0000,0,0.01355,0.51093,322.49,323.02
6316.0000,0,0.01355,0.51093,318.44,318.97
6330.0000,0,0.01355,0.51093,317.49,318.01
6344.0000,0,0.01355,0.51093,315.39,315.92
6358.0000,0,0.01355,0.51093,313.23,313.75
6372.0000,0,0.01355,0.51093,311.26,311.78
6386.0000,0,0.01355,0.51093,310.26,310.79
6400.0000,0,0.01355,0.51093,306.36,306.88
6414.0000,0,0.01355,0.51093,302.52,303.04
6428.0000,0,0.01355,0.51093,301.93,302.46
6442.0000,0,0.01355,0.51093,298.76,299.29
6456.0000,0,0.01355,0.51093,295.74,296.26
6470.0000,0,0.01355,0.51093,293.8,294.32
6484.0000,0,0.01355,0.51093,289.69,290.21
6498.0000,0,0.01355,0.51093,287.99,288.51
6512.0000,0,0.01355,0.51093,288.03,288.56
6526.0000,0,0.01355,0.51093,285.22,285.75
6540.0000,0,0.01355,0.51093,275.61,276.13
6554.0000,0,0.01355,0.51093,258.34,258.86
6568.0000,0,0.01355,0.51093,234.52,235.05
6582.0000,0,0.01355,0.51093,253.51,254.04
6596.0000,0,0.01355,0.51093,272.16,272.68
6610.0000,0,0.01355,0.51093,274.19,274.71
6624.0000,0,0.01355,0.51093,273.11,273.63
6638.0000,0,0.01355,0.51093,271.16,271.69
6652.0000,0,0.01355,0.51093,268.93,269.46
6666.0000,0,0.01355,0.51093,265.83,266.36
6680.0000,0,0.01355,0.51093,264.64,265.17
6694.0000,0,0.01355,0.51093,263.35,263.87
6708.0000,0,0.01355,0.51093,260.03,260.55
6722.0000,0,0.01355,0.51093,258.43,258.96
6736.0000,0,0.01355,0.51093,256.22,256.75
6750.0000,0,0.01355,0.51093,253.11,253.63
6764.0000,0,0.01355,0.51093,251.61,252.13
6778.0000,0,0.01355,0.51093,249.89,250.41
6792.0000,0,0.01355,0.51093,247.5,248.02
6806.0000,0,0.01355,0.51093,245.17,245.69
6820.0000,0,0.01355,0.51093,243.24,243.76
6834.0000,0,0.01355,0.51093,241.17,241.7
6848.0000,0,0.01355,0.51093,238.04,238.56
6862.0000,0,0.01355,0.51093,236.78,237.31
6876.0000,0,0.01355,0.51093,235.55,236.07
6890.0000,0,0.01355,0.51093,233.76,234.28
6904.0000,0,0.01355,0.51093,231.6,232.13
6918.0000,0,0.01355,0.51093,229.65,230.17
6932.0000,0,0.01355,0.51093,227.67,228.19
6946.0000,0,0.01355,0.51093,225.84,226.36
6960.0000,0,0.01355,0.51093,224.07,224.6
6974.0000,0,0.01355,0.51093,222.32,222.84
6988.0000,0,0.01355,0.51093,220.36,220.89
7002.0000,0,0.01355,0.51093,216.41,216.94
7016.0000,0,0.01355,0.51093,213.65,214.18
7030.0000,0,0.01355,0.51093,213.28,213.8
7044.0000,0,0.01355,0.51093,212.05,212.58
7058.0000,0,0.01355,0.51093,210.05,210.57
7072.0000,0,0.01355,0.51093,207.74,208.26
7086.0000,0,0.01355,0.51093,205.58,206.11
7100.0000,0,0.01355,0.51093,202.81,203.34
7114.0000,0,0.01355,0.51093,200.25,200.78
7128.0000,0,0.01355,0.51093,198.4,198.93
7142.0000,0,0.01355,0.51093,196.46,196.98
7156.0000,0,0.01355,0.51093,194.37,194.9
7170.0000,0,0.01355,0.51093,192.04,192.57
7184.0000,0,0.01355,0.51093,188.96,189.49
7198.0000,0,0.01355,0.51093,187.29,187.81
7212.0000,0,0.01355,0.51093,186.56,187.08
7226.0000,0,0.01355,0.51093,184.76,185.28
7240.0000,0,0.01355,0.51093,183.2,183.72
7254.0000,0,0.01355,0.51093,181.75,182.28
7268.0000,0,0.01355,0.51093,180.02,180.54
7282.0000,0,0.01355,0.51093,176.8,177.32
7296.0000,0,0.01355,0.51093,174.42,174.94
7310.0000,0,0.01355,0.51093,173.61,174.14
7324.0000,0,0.01355,0.51093,171.96,172.48
7338.0000,0,0.01355,0.51093,170.46,170.99
7352.0000,0,0.01355,0.51093,169.11,169.63
7366.0000,0,0.01355,0.51093,167.45,167.98
7380.0000,0,0.01355,0.51093,164.66,165.19
7394.0000,0,0.01355,0.51093,161.54,162.06
7408.0000,0,0.01355,0.51093,158.98,159.51
7422.0000,0,0.01355,0.51093,157.78,158.3
7436.0000,0,0.01355,0.51093,156.76,157.29
7450.0000,0,0.01355,0.51093,155.56,156.09
7464.0000,0,0.01355,0.51093,154.48,155
7478.0000,0,0.01355,0.51093,152.96,153.49
7492.0000,0,0.01355,0.51093,151.25,151.77
7506.0000,0,0.01355,0.51093,149.87,150.4
7520.0000,0,0.01355,0.51093,148.19,148.71
7534.0000,0,0.01355,0.51093,146.53,147.05
7548.0000,0,0.01355,0.51093,145.02,145.54
7562.0000,0,0.01355,0.51093,142.85,143.38
7576.0000,0,0.01355,0.51093,140.76,141.29
7590.0000,0,0.01355,0.51093,139,139.52
7604.0000,0,0.01355,0.51093,137.04,137.56
7618.0000,0,0.01355,0.51093,135.32,135.84
7632.0000,0,0.01355,0.51093,133.78,134.31
7646.0000,0,0.01355,0.51093,131.63,132.16
7660.0000,0,0.01355,0.51093,128.77,129.29
7674.0000,0,0.01355,0.51093,126.34,126.86
7688.0000,0,0.01355,0.51093,125.3,125.83
7702.0000,0,0.01355,0.51093,123.35,123.87
7716.0000,0,0.01355,0.51093,121.45,121.98
7730.0000,0,0.01355,0.51093,119.83,120.35
7744.0000,0,0.01355,0.51093,117.64,118.16
7758.0000,0,0.01355,0.51093,115.59,116.12
7772.0000,0,0.01355,0.51093,113.93,114.45
7786.0000,0,0.01355,0.51093,113.11,113.64
7800.0000,0,0.01355,0.51093,111.56,112.09
7814.0000,0,0.01355,0.51093,109.59,110.12
7828.0000,0,0.01355,0.51093,107.51,108.04
7842.0000,0,0.01355,0.51093,105.82,106.34
7856.0000,0,0.01355,0.51093,104.5,105.02
7870.0000,0,0.01355,0.51093,103.41,103.94
7884.0000,0,0.01355,0.51093,101.96,102.48
7898.0000,0,0.01355,0.51093,100.26,100.78
7912.0000,0,0.01355,0.51093,98.44,98.964
7926.0000,0,0.01355,0.51093,96.304,96.829
7940.0000,0,0.01355,0.51093,94.906,95.43
7954.0000,0,0.01355,0.51093,93.996,94.521
7968.0000,0,0.01355,0.51093,93.329,93.853
7982.0000,0,0.01355,0.51093,92.071,92.596
7996.0000,0,0.01355,0.51093,90.601,91.126
8010.0000,0,0.01355,0.51093,89.023,89.547
8024.0000,0,0.01355,0.51093,87.595,88.119
8038.0000,0,0.01355,0.51093,86.261,86.785
8052.0000,0,0.01355,0.51093,84.992,85.516
8066.0000,0,0.01355,0.51093,84.03,84.554
8080.0000,0,0.01355,0.51093,82.594,83.118
8094.0000,0,0.01355,0.51093,81.223,81.747
8108.0000,0,0.01355,0.51093,80.45,80.974
8122.0000,0,0.01355,0.51093,79.461,79.986
8136.0000,0,0.01355,0.51093,78.329,78.853
8150.0000,0,0.01355,0.51093,77.025,77.55
8164.0000,0,0.01355,0.51093,75.853,76.377
8178.0000,0,0.01355,0.51093,74.086,74.611
8192.0000,0,0.01355,0.51093,72.221,72.745
8206.0000,0,0.01355,0.51093,71.244,71.769
8220.0000,0,0.01355,0.51093,70.27,70.794
8234.0000,0,0.01355,0.51093,69.264,69.788
8248.0000,0,0.01355,0.51093,68.457,68.981
8262.0000,0,0.01355,0.51093,67.899,68.424
8276.0000,0,0.01355,0.51093,67.167,67.691
8290.0000,0,0.01355,0.51093,66.042,66.566
8304.0000,0,0.01355,0.51093,64.66,65.184
8318.0000,0,0.01355,0.51093,63.386,63.91
8332.0000,0,0.01355,0.51093,62.303,62.828
8346.0000,0,0.01355,0.51093,61.716,62.24
8360.0000,0,0.01355,0.51093,61.035,61.559
8374.0000,0,0.01355,0.51093,60.107,60.632
8388.0000,0,0.01355,0.51093,58.91,59.434
8402.0000,0,0.01355,0.51093,58.188,58.713
8416.0000,0,0.01355,0.51093,57.375,57.9
8430.0000,0,0.01355,0.51093,56.22,56.744
8444.0000,0,0.01355,0.51093,55.235,55.759
8458.0000,0,0.01355,0.51093,54.452,54.977
8472.0000,0,0.01355,0.51093,53.713,54.238
8486.0000,0,0.01355,0.51093,52.807,53.331
8500.0000,0,0.01355,0.51093,51.042,51.566
8514.0000,0,0.01355,0.51093,49.802,50.326
8528.0000,0,0.01355,0.51093,50.089,50.613
8542.0000,0,0.01355,0.51093,46.229,46.753
8556.0000,0,0.01355,0.51093,45.333,45.857
8570.0000,0,0.01355,0.51093,49.096,49.62
8584.0000,0,0.01355,0.51093,48.487,49.012
8598.0000,0,0.01355,0.51093,47.435,47.96
8612.0000,0,0.01355,0.51093,46.866,47.391
8626.0000,0,0.01355,0.51093,47.087,47.611
8640.0000,0,0.01355,0.51093,46.546,47.07
8654.0000,0,0.01355,0.51093,44.453,44.977
8668.0000,0,0.01355,0.51093,40.369,40.893
8682.0000,0,0.01355,0.51093,42.13,42.655
8696.0000,0,0.01355,0.51093,44.153,44.678
8710.0000,0,0.01355,0.51093,44.266,44.791
8724.0000,0,0.01355,0.51093,43.711,44.235
8738.0000,0,0.01355,0.51093,41.979,42.503
8752.0000,0,0.01355,0.51093,40.297,40.822
8766.0000,0,0.01355,0.51093,41.475,42
8780.0000,0,0.01355,0.51093,41.802,42.326
8794.0000,0,0.01355,0.51093,41.45,41.974
8808.0000,0,0.01355,0.51093,40.732,41.256
8822.0000,0,0.01355,0.51093,40.16,40.685
8836.0000,0,0.01355,0.51093,39.399,39.923
8850.0000,0,0.01355,0.51093,38.228,38.752
8864.0000,0,0.01355,0.51093,36.248,36.773
8878.0000,0,0.01355,0.51093,36.35,36.874
8892.0000,0,0.01355,0.51093,37.664,38.189
8906.0000,0,0.01355,0.51093,37.526,38.05
8920.0000,0,0.01355,0.51093,36.959,37.484
8934.0000,0,0.01355,0.51093,36.382,36.906
8948.0000,0,0.01355,0.51093,36.085,36.609
8962.0000,0,0.01355,0.51093,35.618,36.142
8976.0000,0,0.01355,0.51093,35.057,35.581
8990.0000,0,0.01355,0.51093,34.192,34.716
9004.0000,0,0.01355,0.51093,31.821,32.345
9018.0000,0,0.01355,0.51093,31.218,31.743
9032.0000,0,0.01355,0.51093,32.01,32.534
9046.0000,0,0.01355,0.51093,32.487,33.012
9060.0000,0,0.01355,0.51093,32.076,32.6
9074.0000,0,0.01355,0.51093,31.267,31.792
9088.0000,0,0.01355,0.51093,30.522,31.046
9102.0000,0,0.01355,0.51093,30.353,30.878
9116.0000,0,0.01355,0.51093,30.299,30.823
9130.0000,0,0.01355,0.51093,30.148,30.673
9144.0000,0,0.01355,0.51093,29.744,30.269
9158.0000,0,0.01355,0.51093,29.262,29.787
9172.0000,0,0.01355,0.51093,28.764,29.288
9186.0000,0,0.01355,0.51093,28.306,28.831
9200.0000,0,0.01355,0.51093,27.48,28.005
9214.0000,0,0.01355,0.51093,26.111,26.636
9228.0000,0,0.01355,0.51093,24.203,24.728
