R_p_ref T log_TiO
1.250391240993824926e+00 2.488515044473473608e+03 -7.137657788941199399e+00
1.240036689458506647e+00 2.426224635023044357e+03 -5.372908180623621632e+00
1.240036689458506647e+00 2.426224635023044357e+03 -5.372908180623621632e+00
1.256326294160036827e+00 1.486585562393301416e+03 -5.228391966922763423e+00
1.249710280742798219e+00 1.414576897164575257e+03 -2.885356407598241191e+00
1.259212591682851157e+00 1.463359436608943952e+03 -4.511478101724805789e+00
1.251066337972248199e+00 1.434006583259212903e+03 -3.811480468064081251e+00
1.262816007244127903e+00 1.211228051633956511e+03 -4.748727033788490814e+00
1.262816007244127903e+00 1.211228051633956511e+03 -4.748727033788490814e+00
1.249956546249280986e+00 2.605860092188296221e+03 -7.188000803641800829e+00
1.247247242706804649e+00 2.309331315699010702e+03 -5.809969718598170907e+00
1.247247242706804649e+00 2.309331315699010702e+03 -5.809969718598170907e+00
1.243689657012474470e+00 1.966165880450697614e+03 -2.369547445752147041e+00
1.249660538586126357e+00 1.919999892602289492e+03 -5.835258295704492504e+00
1.260435335727491113e+00 1.290976531584214854e+03 -4.909280190365091556e+00
1.240449714156637517e+00 1.885561509524297435e+03 -3.026523396381124442e+00
1.251939468478696416e+00 1.698598446641075498e+03 -5.400508452634305456e+00
1.254324279906571249e+00 2.145025156890706057e+03 -6.736404810174498436e+00
1.240778427650806259e+00 1.895893498697112818e+03 -3.192641557421152854e+00
1.260054545838107387e+00 1.059732188394105833e+03 -2.724833117404307004e+00
1.241350078790513622e+00 2.790881658139092906e+03 -6.879469762112528031e+00
1.241350078790513622e+00 2.790881658139092906e+03 -6.879469762112528031e+00
1.235561060248510534e+00 2.894625139364846746e+03 -6.133021657917550939e+00
1.240628289294778419e+00 2.183430813523506004e+03 -4.743351223590259735e+00
1.246174645041107532e+00 1.981479955071924905e+03 -5.484032650414467192e+00
1.246174645041107532e+00 1.981479955071924905e+03 -5.484032650414467192e+00
1.245453264589908349e+00 2.060227302340700589e+03 -4.753425654622407848e+00
1.239449836554781692e+00 2.274235501097785345e+03 -5.040959101659286290e+00
1.243490508307138587e+00 1.905596868818417079e+03 -3.688007935725558184e+00
1.264877159745668500e+00 1.107278825812177047e+03 -2.216336278391581871e+00
1.251376882210902153e+00 2.211068981535899184e+03 -6.768622099986247420e+00
1.245237043648748543e+00 2.091636418104176300e+03 -5.699920616782201854e+00
1.249892822796289771e+00 1.462740066766661585e+03 -3.669519334533967836e+00
1.249892822796289771e+00 1.462740066766661585e+03 -3.669519334533967836e+00
1.239208893158308289e+00 2.373335280494263316e+03 -5.491292175122183039e+00
1.239208893158308289e+00 2.373335280494263316e+03 -5.491292175122183039e+00
1.238901253967935601e+00 2.356268171903227540e+03 -5.257368582607048424e+00
1.238901253967935601e+00 2.356268171903227540e+03 -5.257368582607048424e+00
1.262791631572416584e+00 1.143689834256040285e+03 -4.401845616871084665e+00
1.249166114346126566e+00 2.596698308281272148e+03 -6.892874353762225681e+00
1.238896854761857291e+00 2.262526976810214364e+03 -2.095103718919453684e+00
1.238896854761857291e+00 2.262526976810214364e+03 -2.095103718919453684e+00
1.250081331404551133e+00 2.569817840369416444e+03 -7.030072658296679045e+00
1.240786503271666730e+00 2.886021006817908074e+03 -6.447913875833890529e+00
1.246649377661726232e+00 2.884841868822773904e+03 -7.181652176212234728e+00
1.248648552623808916e+00 2.443038901480298591e+03 -6.387863546495232470e+00
1.238610351405684318e+00 2.503783028368428404e+03 -5.501891496263559667e+00
1.254857824398662114e+00 1.884814451443987764e+03 -5.653890882050044198e+00
1.254726646949977376e+00 2.098694660120909248e+03 -6.611336862019893346e+00
1.240491284859996268e+00 1.881902882895649327e+03 -2.983142241953739671e+00
1.242250883243267268e+00 1.917801576625276084e+03 -2.687685720447861470e+00
1.244960636324071279e+00 1.769277138948581978e+03 -4.279500416389562467e+00
1.244960636324071279e+00 1.769277138948581978e+03 -4.279500416389562467e+00
1.243634304288077308e+00 2.274517829003450061e+03 -5.995851176746477051e+00
1.253854575961939499e+00 1.641811223891443660e+03 -5.470037307806988380e+00
1.253854575961939499e+00 1.641811223891443660e+03 -5.470037307806988380e+00
1.257388705210213731e+00 1.715376966297067611e+03 -5.513019157890713728e+00
1.250917405265576932e+00 2.477332395900921256e+03 -6.942181066515467514e+00
1.241108642424690878e+00 2.016733028031554795e+03 -4.410603358954601205e+00
1.241946878048810987e+00 1.892602411819944791e+03 -3.024046200138483798e+00
1.240421278000418681e+00 2.206728442585542780e+03 -4.835781206931374143e+00
1.238729216312833392e+00 2.938394658777355289e+03 -6.371218327120870661e+00
1.260141693350867342e+00 1.395147288621893495e+03 -5.307367614743950135e+00
1.247355770218295579e+00 2.306977269485750639e+03 -6.569784371474872486e+00
1.247355770218295579e+00 2.306977269485750639e+03 -6.569784371474872486e+00
1.253254709116392140e+00 1.730748744406970445e+03 -5.706436404983999289e+00
1.253254709116392140e+00 1.730748744406970445e+03 -5.706436404983999289e+00
1.248102852276347541e+00 1.929971095310987494e+03 -5.616441259430795085e+00
1.248885532364357953e+00 2.669610765051635099e+03 -7.066058611563605041e+00
1.247898184997028315e+00 2.207650994235436883e+03 -5.604695505335141270e+00
1.258475588457068195e+00 1.350718480709003416e+03 -4.902258668922151230e+00
1.245509525938039985e+00 2.719064747079679364e+03 -7.149625893863509773e+00
1.262070405238076676e+00 1.309116754845484593e+03 -5.048201758736710509e+00
1.256303001643530148e+00 1.441195558031979999e+03 -3.030639696275411410e+00
1.256303001643530148e+00 1.441195558031979999e+03 -3.030639696275411410e+00
1.249830859271316319e+00 1.681401715544470335e+03 -2.746218562508815353e+00
1.254235591006079620e+00 1.865901301420029995e+03 -5.452530302256182182e+00
1.242353012940312196e+00 2.515379425746309607e+03 -6.427840931622003318e+00
1.242353012940312196e+00 2.515379425746309607e+03 -6.427840931622003318e+00
1.240423521779657534e+00 2.050894311539306727e+03 -2.109634718254959296e+00
1.241519837886465805e+00 1.900680387215234077e+03 -3.853591649926958240e+00
1.256650604438125152e+00 1.882622832654659078e+03 -6.309498989081101072e+00
1.256650604438125152e+00 1.882622832654659078e+03 -6.309498989081101072e+00
1.239197352848558920e+00 2.076721203738651639e+03 -2.320069486776793255e+00
1.256096803388420113e+00 1.607387751230657614e+03 -5.647746269534794195e+00
1.256096803388420113e+00 1.607387751230657614e+03 -5.647746269534794195e+00
1.242406113620122321e+00 2.910137508104293374e+03 -6.669200435413523920e+00
1.261810288687303494e+00 1.344687663337263302e+03 -5.127748959373770177e+00
1.261810288687303494e+00 1.344687663337263302e+03 -5.127748959373770177e+00
1.242896041045897126e+00 1.905038261581076313e+03 -3.627543177514052530e+00
1.258029500082339380e+00 1.168286476966556393e+03 -2.347049609892080113e+00
1.244122605914323554e+00 1.924710255811320621e+03 -2.436298247340026535e+00
1.256398019403092814e+00 1.908908346618679843e+03 -6.321965499228718421e+00
1.240381958485298863e+00 2.649552835180398233e+03 -6.463411471888143467e+00
1.242963796970467438e+00 1.825170498781687456e+03 -3.985001086348914257e+00
1.247382481969394608e+00 1.826608336861764201e+03 -5.090924313385922773e+00
1.241995284161859114e+00 1.915695602389471333e+03 -4.173734436346663301e+00
1.239784861930188775e+00 2.425229702255436678e+03 -5.778682712550851974e+00
1.247471607597387289e+00 2.675596029964703575e+03 -6.818623928881041962e+00
1.237216953691150367e+00 2.762432563875112919e+03 -6.238416517155596530e+00
1.264913010689637574e+00 1.079028633318510401e+03 -3.422569776259944518e+00
1.241505429244592174e+00 2.458204933760104723e+03 -5.587064374188708271e+00
1.253996649420972886e+00 1.420019137064733968e+03 -4.428940922296098925e+00
1.246608029294205000e+00 2.827958003221438958e+03 -7.051509565654297873e+00
1.244058771865785618e+00 1.662314897596204901e+03 -2.839639598145097921e+00
1.244058771865785618e+00 1.662314897596204901e+03 -2.839639598145097921e+00
1.264405684049175971e+00 1.149719830418448282e+03 -2.108928017124302556e+00
1.255318685221073149e+00 1.613185190893738763e+03 -4.405205126968365192e+00
1.260000268350632613e+00 1.188265664450916120e+03 -4.227899321282167833e+00
1.260000268350632613e+00 1.188265664450916120e+03 -4.227899321282167833e+00
1.263975045618984883e+00 1.166368841470635971e+03 -4.352718570563881784e+00
1.260036687348182083e+00 1.525439099634136255e+03 -5.615638155644278484e+00
1.240650258719913079e+00 2.121854555354716013e+03 -4.721597124044010663e+00
1.249588880323735607e+00 2.372317567246796898e+03 -6.355984264385021731e+00
1.264255160638833475e+00 1.143635256675230266e+03 -4.018711492087939874e+00
1.264255160638833475e+00 1.143635256675230266e+03 -4.018711492087939874e+00
1.240023100292772629e+00 2.677060621076154803e+03 -5.968479398468715225e+00
1.240023100292772629e+00 2.677060621076154803e+03 -5.968479398468715225e+00
1.259420329355908974e+00 1.153170664222653386e+03 -3.836132901957956420e+00
1.259420329355908974e+00 1.153170664222653386e+03 -3.836132901957956420e+00
1.247375330689068917e+00 1.514000702751157860e+03 -2.912578737246413141e+00
1.247375330689068917e+00 1.514000702751157860e+03 -2.912578737246413141e+00
1.239759550981415659e+00 2.844248933835948719e+03 -6.285850967229044350e+00
1.239759550981415659e+00 2.844248933835948719e+03 -6.285850967229044350e+00
1.260027897614042880e+00 1.459614134048559208e+03 -5.483749354775951268e+00
1.245710379333423878e+00 2.960331598358799965e+03 -7.425883119785920528e+00
1.249403376160234780e+00 1.569770536659456866e+03 -2.152501227645272408e+00
1.262640752733637406e+00 1.280459021139460901e+03 -4.830367624209879196e+00
1.262640752733637406e+00 1.280459021139460901e+03 -4.830367624209879196e+00
1.245224775943357454e+00 1.634411762044962643e+03 -3.383054765059668512e+00
1.254645997127557422e+00 1.235822248608513064e+03 -2.828380161963538697e+00
1.256728384977579438e+00 1.218619823455810547e+03 -3.675849556922912598e+00
1.256728384977579438e+00 1.218619823455810547e+03 -3.675849556922912598e+00
1.260532316435002187e+00 1.310924658334837204e+03 -4.965974843754803913e+00
1.245196681258827986e+00 1.613418224383816323e+03 -3.069912588897373951e+00
1.256160559597254700e+00 1.461412915485193480e+03 -5.048227624554098014e+00
1.256160559597254700e+00 1.461412915485193480e+03 -5.048227624554098014e+00
1.258882241454582163e+00 1.404631930696460586e+03 -3.955163970005864726e+00
1.258882241454582163e+00 1.404631930696460586e+03 -3.955163970005864726e+00
1.242906935573597105e+00 2.002926627292962849e+03 -4.236786420654322427e+00
1.244152930256926304e+00 2.870442819631286056e+03 -7.249934933063991949e+00
1.256782463343387057e+00 1.647361369926613634e+03 -5.006580377244912228e+00
1.256782463343387057e+00 1.647361369926613634e+03 -5.006580377244912228e+00
1.246167685202901332e+00 1.690447530407710929e+03 -2.209191504609819390e+00
1.249026677467993229e+00 2.367164677306836438e+03 -6.846788378688279053e+00
1.251985709288918613e+00 1.597547175630611946e+03 -3.088188608513808830e+00
1.246550810519524211e+00 2.023060503558615892e+03 -4.780642164148909856e+00
1.243349473618269085e+00 1.757949341170461594e+03 -2.393867017030959943e+00
1.261388063550442418e+00 1.397223173809091350e+03 -5.180424974856148168e+00
1.248432606159003644e+00 2.719378266259255270e+03 -7.220568302779405201e+00
1.251039601286691783e+00 1.981119297309458261e+03 -6.175876012464437181e+00
1.251039601286691783e+00 1.981119297309458261e+03 -6.175876012464437181e+00
1.250350658514980617e+00 2.488695653743542607e+03 -6.868254547479090810e+00
1.250350658514980617e+00 2.488695653743542607e+03 -6.868254547479090810e+00
1.242052009427547121e+00 2.048310994985536126e+03 -4.861025431748865699e+00
1.258361996228376745e+00 1.465321552197584651e+03 -4.299136182754971891e+00
1.258361996228376745e+00 1.465321552197584651e+03 -4.299136182754971891e+00
1.240503575202942521e+00 1.877573012198340621e+03 -2.708668763414678438e+00
1.240503575202942521e+00 1.877573012198340621e+03 -2.708668763414678438e+00
1.243232589981849046e+00 1.988066164038150873e+03 -4.206314945795755378e+00
1.240993091690446137e+00 2.749041284421300134e+03 -6.208838437942874933e+00
1.240993091690446137e+00 2.749041284421300134e+03 -6.208838437942874933e+00
1.255677619553121183e+00 1.958638800239154534e+03 -6.426271226991952190e+00
1.242258487431805225e+00 1.784283893284725764e+03 -2.528776530042797788e+00
1.242258487431805225e+00 1.784283893284725764e+03 -2.528776530042797788e+00
1.249334628301630001e+00 2.230508772659264650e+03 -6.597107630938291223e+00
1.261947732642192177e+00 1.332469856309747229e+03 -5.015493860315885399e+00
1.244519035061643297e+00 1.975315795692336906e+03 -5.121497120162571193e+00
1.244519035061643297e+00 1.975315795692336906e+03 -5.121497120162571193e+00
1.249619844952382985e+00 2.236532080245863199e+03 -5.966379637517071899e+00
1.241633168519773234e+00 1.960182551134448659e+03 -4.218221797487352376e+00
1.259628258598070039e+00 1.547573386296272474e+03 -5.655601205440643930e+00
1.264004111008285802e+00 1.080522716157244986e+03 -2.107653634567553169e+00
1.246578212591397339e+00 2.667215931682644623e+03 -7.138216484708481246e+00
1.258658078783879475e+00 1.653021986938143982e+03 -5.692653860168903179e+00
1.257633997003126058e+00 1.214142633434763184e+03 -3.863305317676930528e+00
1.240605714015741601e+00 1.871082368709162665e+03 -2.708850053136298897e+00
1.235813583953498496e+00 2.916760354260522035e+03 -6.234535235579922841e+00
1.241992998947715643e+00 1.986078377717472449e+03 -4.521592845371682934e+00
1.240464994902891194e+00 2.266547205504176873e+03 -5.043809193979594596e+00
1.256529738150196529e+00 1.864139409419185085e+03 -6.262727198774388881e+00
1.256529738150196529e+00 1.864139409419185085e+03 -6.262727198774388881e+00
1.244722772005022238e+00 2.109935037779848244e+03 -4.883805249666673731e+00
1.252401319711401007e+00 2.230285567121491113e+03 -6.470066672528249185e+00
1.240001996870331302e+00 2.882944810001423321e+03 -6.868199824120949870e+00
1.245562495056903085e+00 2.698020532279023428e+03 -7.103320531741201371e+00
1.245562495056903085e+00 2.698020532279023428e+03 -7.103320531741201371e+00
1.239274446913230854e+00 2.588864724025591386e+03 -6.131876259693060049e+00
1.253726020473443503e+00 1.837974106753219985e+03 -5.246250177562439276e+00
1.264036569333943039e+00 1.087953456919734890e+03 -2.097760250102430390e+00
1.242645007321452333e+00 1.890785542169470318e+03 -4.215680641455587185e+00
1.251037218888185087e+00 1.631555206290634032e+03 -2.811772542222195526e+00
1.261527643638573837e+00 1.033169430070997123e+03 -3.129476904142183713e+00
1.240905957915418911e+00 2.115648324409038196e+03 -4.728371975706410879e+00
1.251088928011977686e+00 2.411713984568368687e+03 -6.811763824818259039e+00
1.251088928011977686e+00 2.411713984568368687e+03 -6.811763824818259039e+00
1.242946400070064961e+00 1.981059274342760546e+03 -4.770908191274412680e+00
1.250761606113523161e+00 2.446069772152963651e+03 -6.850504102574405785e+00
1.241498828470041005e+00 1.877129049657324686e+03 -3.135913917121687433e+00
1.253507133675799246e+00 2.170804377163450226e+03 -6.700424483777196905e+00
1.240500593736355128e+00 2.761508061376104706e+03 -6.197217858566988369e+00
1.245153017644933247e+00 2.237663552996931685e+03 -5.363201944670672461e+00
1.246544925723747532e+00 1.815314219684054024e+03 -2.539825179385111653e+00
1.242858279222097684e+00 1.832273503050244472e+03 -3.929930130052419202e+00
1.254485238249505974e+00 1.649760133702924122e+03 -5.558081611886874995e+00
1.250718594563382080e+00 1.385700046684873769e+03 -2.745703011787782089e+00
1.250718594563382080e+00 1.385700046684873769e+03 -2.745703011787782089e+00
1.249798381329444430e+00 1.669835056755326150e+03 -2.888754673479093427e+00
1.243606554533114972e+00 2.373108061273269414e+03 -6.228149875089780352e+00
1.260964481354058586e+00 1.245872251389308758e+03 -2.951092641271237937e+00
1.260964481354058586e+00 1.245872251389308758e+03 -2.951092641271237937e+00
1.252823207178521914e+00 1.371762567715829846e+03 -3.782298085527433074e+00
1.241923043265518611e+00 1.844886641035976481e+03 -3.557653342606259983e+00
1.241923043265518611e+00 1.844886641035976481e+03 -3.557653342606259983e+00
1.253451437970996007e+00 2.075153231620788574e+03 -6.155350327491760254e+00
1.243806127843457121e+00 2.036685016588467988e+03 -2.197472573053406819e+00
1.243806127843457121e+00 2.036685016588467988e+03 -2.197472573053406819e+00
1.260203250836674949e+00 1.488756307609764235e+03 -5.267229529120307951e+00
1.251845650353973438e+00 2.185170077156977641e+03 -6.707830202514953655e+00
1.246949816463029492e+00 2.700683161937441582e+03 -6.824715440763012175e+00
1.245540425995346423e+00 2.987424849211397486e+03 -7.365840428865058520e+00
1.245889823211249414e+00 2.866926499756033991e+03 -7.327435991942956584e+00
1.253740922791132473e+00 1.324174650873024575e+03 -3.657572412513589555e+00
1.241063043101475971e+00 2.166259400420249221e+03 -4.806284919564678404e+00
1.249608592494807935e+00 2.260629923968975163e+03 -6.672380341527409442e+00
1.253976741720510102e+00 2.078226790371895277e+03 -6.599924055677762524e+00
1.263303385015146940e+00 1.094772943386671614e+03 -2.115545521139900131e+00
1.263303385015146940e+00 1.094772943386671614e+03 -2.115545521139900131e+00
1.238766964475552790e+00 2.525416691242026445e+03 -5.829015661418804228e+00
1.254746682276779879e+00 1.508590360056597547e+03 -2.617637329591676831e+00
1.247289344506914643e+00 2.205174853245409395e+03 -6.289697491620239056e+00
1.248442635897469399e+00 2.560596627647889818e+03 -7.084283855876538638e+00
1.262479110303503571e+00 1.247245568240472267e+03 -4.708190149101397992e+00
1.261561155669228329e+00 1.028572656344885218e+03 -2.715412472075476202e+00
1.261561155669228329e+00 1.028572656344885218e+03 -2.715412472075476202e+00
1.243651796350633720e+00 1.851785921700749668e+03 -2.879709782141210539e+00
1.252182933908327689e+00 2.111353298470938171e+03 -6.579108581115817422e+00
1.253283674142644522e+00 1.849125911166239121e+03 -6.047311413292926652e+00
1.241275873234704674e+00 2.117498164768864626e+03 -4.684109716168513238e+00
1.264602368148995515e+00 1.071057027373069559e+03 -3.864153834030243928e+00
1.240272659854349868e+00 2.262957118503171841e+03 -5.107565206394675705e+00
1.242884800009972812e+00 2.146136025288921701e+03 -4.839700425850373300e+00
1.251623401712621098e+00 2.216208140165947043e+03 -6.276561210671587787e+00
1.258045360433976523e+00 1.499187738274670664e+03 -4.484728049112995052e+00
1.242857709219590490e+00 2.591104883573011648e+03 -6.062526466792071744e+00
1.238908234199128655e+00 2.556933041288137247e+03 -5.949362990544351248e+00
1.242187253536992442e+00 2.131718047966957329e+03 -4.739644169826030762e+00
1.242859682984992720e+00 1.988513640476143109e+03 -4.222341841534122509e+00
1.242859682984992720e+00 1.988513640476143109e+03 -4.222341841534122509e+00
1.251724160764977611e+00 1.624105018785712900e+03 -4.984838008245082719e+00
1.241031020632157311e+00 2.173244603478455247e+03 -5.060009254366892861e+00
1.240669465708239327e+00 2.420997613297677162e+03 -5.886559641209385241e+00
1.240669465708239327e+00 2.420997613297677162e+03 -5.886559641209385241e+00
1.241552318331914595e+00 2.345701517185937973e+03 -5.822648171608485690e+00
1.235744281886414386e+00 2.988105466393299139e+03 -6.369397294484491212e+00
1.251570610893172120e+00 1.357336846523528493e+03 -3.099348446756454933e+00
1.242089631495629121e+00 1.945592126770128289e+03 -4.013136910503071419e+00
1.243120441257547837e+00 2.407795022167635580e+03 -6.238505249949696463e+00
1.243120441257547837e+00 2.407795022167635580e+03 -6.238505249949696463e+00
1.242586950198611984e+00 1.903285382956621106e+03 -2.643039769226479763e+00
1.242188660688532842e+00 2.726417813754409508e+03 -6.297993111677296696e+00
1.253595441739249416e+00 1.279023453916460994e+03 -2.814735824126351815e+00
1.239346258134863099e+00 2.492196788934553297e+03 -5.833361762269998252e+00
1.264164030676829364e+00 1.102515393338182321e+03 -3.301308847369385902e+00
1.250296279369366159e+00 1.651821547535123727e+03 -3.140768638844924965e+00
1.243693440864007016e+00 2.371930584008879123e+03 -6.224755741703523526e+00
1.261041858999853549e+00 1.256628557958385954e+03 -2.487912158781728778e+00
1.261041858999853549e+00 1.256628557958385954e+03 -2.487912158781728778e+00
1.242270141910974512e+00 1.930849691123077719e+03 -2.547992842197309926e+00
1.245966699271608524e+00 2.344391783918813417e+03 -5.789660099281315198e+00
1.257997180985365393e+00 1.348666772653306452e+03 -4.754097046012797811e+00
1.243732850439836612e+00 1.842281857615665558e+03 -3.012229816018086481e+00
1.243732850439836612e+00 1.842281857615665558e+03 -3.012229816018086481e+00
1.261741330940961303e+00 1.152835128697218806e+03 -4.211724681083312660e+00
1.261741330940961303e+00 1.152835128697218806e+03 -4.211724681083312660e+00
1.241965557663426312e+00 1.865527407780701651e+03 -3.300431489909762206e+00
1.241965557663426312e+00 1.865527407780701651e+03 -3.300431489909762206e+00
1.253239480881125800e+00 2.179223560952948446e+03 -6.638354233459770271e+00
1.253239480881125800e+00 2.179223560952948446e+03 -6.638354233459770271e+00
1.247004945284331257e+00 2.189873895885757520e+03 -5.463836547721008685e+00
1.247004945284331257e+00 2.189873895885757520e+03 -5.463836547721008685e+00
1.255947052624364790e+00 1.574776642049925840e+03 -4.377417555678880134e+00
1.241003629649775508e+00 2.593930297086174505e+03 -6.385420809422787336e+00
1.261265328785362794e+00 1.036456130229536484e+03 -2.781602151182088534e+00
1.250758024960586967e+00 1.714356442710748524e+03 -3.973292183404813827e+00
1.256946560934540047e+00 1.510810885390972089e+03 -5.330428073887765628e+00
1.255402473407596364e+00 1.877178833317494991e+03 -5.847742386755172994e+00
1.264000704616673909e+00 1.108990363561792265e+03 -4.046414330129247006e+00
1.262416215860105995e+00 1.207743136738073645e+03 -3.627609492450933004e+00
1.262416215860105995e+00 1.207743136738073645e+03 -3.627609492450933004e+00
1.254034438168879051e+00 1.866025778175780488e+03 -6.158240835256971302e+00
1.257507172410223362e+00 1.687277218123708508e+03 -5.917873592764557600e+00
1.249631578916898800e+00 2.519368231756963723e+03 -6.871237226940094978e+00
1.249631578916898800e+00 2.519368231756963723e+03 -6.871237226940094978e+00
1.237988447160910832e+00 2.874023406748083289e+03 -6.248679852168062432e+00
1.237988447160910832e+00 2.874023406748083289e+03 -6.248679852168062432e+00
1.250988640153834819e+00 1.757159412444246300e+03 -4.310545108028936312e+00
1.242256630521282545e+00 1.863489021865706263e+03 -3.191923556013644969e+00
1.257411191122898009e+00 1.547266292544006546e+03 -4.639036834991420832e+00
1.257411191122898009e+00 1.547266292544006546e+03 -4.639036834991420832e+00
1.245316633987839205e+00 2.859094338885688558e+03 -6.970745720114887689e+00
1.242156877596438669e+00 1.909818842824417516e+03 -3.885011180083200344e+00
1.245970722307351508e+00 2.583884858239407549e+03 -6.419276601905033353e+00
1.254272356285512258e+00 1.976418714367248413e+03 -6.415443370443206561e+00
1.264011409823237786e+00 1.115304332650503738e+03 -4.039642850223433612e+00
1.242680478665954436e+00 1.975080406145590814e+03 -4.178368024743553732e+00
1.242680478665954436e+00 1.975080406145590814e+03 -4.178368024743553732e+00
1.260064403159314672e+00 1.481771078849672676e+03 -5.275649645444613789e+00
1.264278906901304289e+00 1.103255668825654084e+03 -2.265349205824872314e+00
1.264278906901304289e+00 1.103255668825654084e+03 -2.265349205824872314e+00
1.246170010359354041e+00 1.897734194499516889e+03 -4.193222161668490600e+00
1.254485600145567981e+00 1.913706614972984426e+03 -6.295566610408434016e+00
1.258023576358172635e+00 1.459455989336793664e+03 -2.189002779440039959e+00
1.242620078111997373e+00 1.750501341873349702e+03 -2.935406528146987881e+00
1.248777657323867807e+00 1.517198256203805840e+03 -3.651732172141793242e+00
1.251956546194584741e+00 1.692733742144550661e+03 -5.307611638119674069e+00
1.248837573767540121e+00 2.605768350333420585e+03 -6.971967357207808469e+00
1.248837573767540121e+00 2.605768350333420585e+03 -6.971967357207808469e+00
1.249094974898759203e+00 1.671128439539000055e+03 -4.673603614947397844e+00
1.252401530608498792e+00 2.184620018156904280e+03 -6.689840561087603277e+00
1.241764254825402203e+00 2.106879057579347318e+03 -4.679661573678183473e+00
1.260957444773465275e+00 1.337659379515495175e+03 -4.999161274902347962e+00
1.237532822355629447e+00 2.869047243583515410e+03 -6.486385124790251311e+00
1.252453280319727247e+00 1.650944233382184620e+03 -5.217347920018744922e+00
1.252453280319727247e+00 1.650944233382184620e+03 -5.217347920018744922e+00
1.253071464914250477e+00 1.396844114823307791e+03 -4.003496491508849786e+00
1.253071464914250477e+00 1.396844114823307791e+03 -4.003496491508849786e+00
1.242930626288736295e+00 1.739479345059123943e+03 -2.700967783641742059e+00
1.243097913920663267e+00 2.911802467158309810e+03 -7.187543704811725220e+00
1.241290494236065189e+00 2.333345686506853326e+03 -5.710755581783196533e+00
1.254799324545145200e+00 1.306452989038312126e+03 -3.795763170085503901e+00
1.263095123934449893e+00 1.197567583197742124e+03 -4.120908052957953593e+00
1.263095123934449893e+00 1.197567583197742124e+03 -4.120908052957953593e+00
1.237720776877667905e+00 2.732306168574476942e+03 -6.018355065229663126e+00
1.237720776877667905e+00 2.732306168574476942e+03 -6.018355065229663126e+00
1.257401722211251460e+00 1.697015036349951060e+03 -5.558895390943956016e+00
1.255992532036175113e+00 1.817770825588120488e+03 -5.753868672721778488e+00
1.244132522537518604e+00 2.715948798181030725e+03 -6.502032938926840089e+00
1.247376050351163945e+00 2.437100264043009247e+03 -6.246104395463568437e+00
1.247236859883649185e+00 2.540764263920750182e+03 -6.498007139444578861e+00
1.247236859883649185e+00 2.540764263920750182e+03 -6.498007139444578861e+00
1.236595907950464479e+00 2.970912718701288668e+03 -6.546337852314960237e+00
1.255617231038490988e+00 1.523060016929168114e+03 -5.175325801272849802e+00
1.262075869658717986e+00 1.193542615780485903e+03 -2.642295829886887049e+00
1.261639470961742671e+00 1.243333485380899901e+03 -3.641810786897382357e+00
1.261639470961742671e+00 1.243333485380899901e+03 -3.641810786897382357e+00
1.240541065624235051e+00 2.707081167914155230e+03 -6.561562337402013334e+00
1.240541065624235051e+00 2.707081167914155230e+03 -6.561562337402013334e+00
1.245464359347115746e+00 1.802260537971668782e+03 -2.820743570854938653e+00
1.241010959860180840e+00 1.875060325061136382e+03 -2.609816377374116314e+00
1.247949752101606524e+00 2.506085543248515933e+03 -6.949382233839731526e+00
1.247949752101606524e+00 2.506085543248515933e+03 -6.949382233839731526e+00
1.244446651398884551e+00 2.276391883492551187e+03 -6.065706596478381840e+00
1.244446651398884551e+00 2.276391883492551187e+03 -6.065706596478381840e+00
1.237653183083646802e+00 2.974569128684907810e+03 -6.417109172985007604e+00
1.258769823181068670e+00 1.492173409641482294e+03 -5.412351211109085902e+00
1.249247463977628536e+00 1.532678114363729719e+03 -3.892363094817969937e+00
1.262193489094288523e+00 1.016979214682731481e+03 -2.825039851560770643e+00
1.247204899911433129e+00 2.744422603740204067e+03 -7.043486784993856276e+00
1.247204899911433129e+00 2.744422603740204067e+03 -7.043486784993856276e+00
1.249010455255456842e+00 1.926272885292472893e+03 -4.804675168699859000e+00
1.249010455255456842e+00 1.926272885292472893e+03 -4.804675168699859000e+00
1.248049146987380897e+00 2.154036687553824777e+03 -6.223199945171072223e+00
1.250548649642046595e+00 2.385878391233090497e+03 -6.892444187899381625e+00
1.258899531931659155e+00 1.384864683862438596e+03 -3.880207349960647534e+00
1.258899531931659155e+00 1.384864683862438596e+03 -3.880207349960647534e+00
1.255590612518920013e+00 1.263668185681881596e+03 -3.640721372616154028e+00
1.243393386227712893e+00 2.493724633932090001e+03 -5.906771680647485034e+00
1.248239305546574140e+00 1.773157717483084753e+03 -2.446474696392847648e+00
1.244084080760274880e+00 2.777277538509610167e+03 -6.637706654836252440e+00
1.244084080760274880e+00 2.777277538509610167e+03 -6.637706654836252440e+00
1.260021841937072118e+00 1.103594529520642254e+03 -3.415666956101089724e+00
1.241535034360401468e+00 1.830642315450825208e+03 -2.779130950063256833e+00
1.241535034360401468e+00 1.830642315450825208e+03 -2.779130950063256833e+00
1.258501538750991244e+00 1.548686539641351828e+03 -5.559509848942394861e+00
1.251662620241466684e+00 2.244710656048829605e+03 -6.428623551455899587e+00
1.251028158500479659e+00 2.362546681005498613e+03 -6.723165686632246896e+00
1.251028158500479659e+00 2.362546681005498613e+03 -6.723165686632246896e+00
