R_p_ref T log_TiO
1.223819051072820185e+00 2.343572162208788541e+03 -3.632944647445974340e+00
1.272198334197102820e+00 1.686500144322195410e+03 -8.999356257216280852e+00
1.232802748405035009e+00 2.051570510349763481e+03 -3.361544777525480754e+00
1.273132434154154780e+00 2.610698391028446167e+03 -1.144007830355977973e+01
1.247075027679106274e+00 2.544095457605320007e+03 -6.412697678512521371e+00
1.261895547704084075e+00 1.544833493244989768e+03 -5.527997672937014606e+00
1.266296870297193733e+00 1.747102499008178711e+03 -7.027883052825927734e+00
1.233510996175563035e+00 2.080316348743067465e+03 -4.439674603345438619e+00
1.275436842447371655e+00 1.047691432389133524e+03 -7.427428337960251703e+00
1.271346823765312051e+00 1.625663152095984969e+03 -8.715598455171889469e+00
1.244061449124480578e+00 2.266578790989981826e+03 -6.577161636648038545e+00
1.267972085882757227e+00 2.457026602485391777e+03 -8.682649585353358290e+00
1.280590939494509417e+00 2.685407600026628643e+03 -1.114346869314089439e+01
1.273812438435566685e+00 1.142970752955404805e+03 -7.564088356942122005e+00
1.270916088186152759e+00 2.037600508274011872e+03 -9.552849476674666107e+00
1.270916088186152759e+00 2.037600508274011872e+03 -9.552849476674666107e+00
1.276259205872113167e+00 2.085839761104320132e+03 -1.087415823167371975e+01
1.260241611367199477e+00 1.639164417955625140e+03 -5.631539992048244514e+00
1.209114902295952199e+00 2.923804429035811609e+03 -3.467633236650437212e+00
1.251532990787874944e+00 1.704168253469609454e+03 -5.855840329646131437e+00
1.239115687558942414e+00 2.139905180925424702e+03 -4.316680260765676458e+00
1.262069612689019404e+00 2.233398715479282600e+03 -8.685694109050480449e+00
1.250568812697645971e+00 1.391134669764261389e+03 -3.233534098974253368e+00
1.269665035104751816e+00 1.501380681991577148e+03 -6.873904585838317871e+00
1.275212783208489631e+00 1.566158771514892578e+03 -9.087415456771850586e+00
1.275470291944777568e+00 2.994886105424189736e+03 -1.019684215102170732e+01
1.270328711153347889e+00 2.977066899062425819e+03 -1.119281601364986756e+01
1.263929369783401757e+00 1.268026709556579590e+03 -4.550145983695983887e+00
1.258768858913411615e+00 1.629951284763438480e+03 -5.345634087142017599e+00
1.249790197065693498e+00 1.727306046266985959e+03 -5.658266323387653784e+00
1.272416775086837148e+00 1.413286426933528219e+03 -7.173561137484236738e+00
1.223508504452003098e+00 2.404426810815506997e+03 -3.430971644939662113e+00
1.272829114543650109e+00 1.607668865133090094e+03 -8.870090504765977713e+00
1.252890324519438714e+00 1.304731611619916521e+03 -3.572948910343756168e+00
1.277603252873522610e+00 2.033308434689742626e+03 -1.112679481485183963e+01
1.275038922172729627e+00 1.124006406557825585e+03 -7.646558179216679463e+00
1.263326389784976023e+00 1.588764378811950337e+03 -7.349507080096723932e+00
1.252901343902945719e+00 1.537861585617065430e+03 -3.858661770820617676e+00
1.252901343902945719e+00 1.537861585617065430e+03 -3.858661770820617676e+00
1.224665238872166162e+00 2.355245966485017561e+03 -4.128318936574684628e+00
1.237947365197679561e+00 2.063690050232800331e+03 -3.864250098434215630e+00
1.237947365197679561e+00 2.063690050232800331e+03 -3.864250098434215630e+00
1.270500219726900415e+00 2.971761273952318334e+03 -1.123706726358747687e+01
1.263588768823391773e+00 1.943825148905803189e+03 -8.313488882512515943e+00
1.270389420578091233e+00 2.757388798380065509e+03 -9.337455241404219564e+00
1.250452365152197487e+00 1.701537437243459863e+03 -5.656067640647975736e+00
1.266161420298802298e+00 2.416980538974239607e+03 -8.403759221094560417e+00
1.268620684740228599e+00 2.449939844904498386e+03 -8.766868875166515807e+00
1.255925140261996198e+00 2.045995473074882284e+03 -7.528037680846280111e+00
1.255925140261996198e+00 2.045995473074882284e+03 -7.528037680846280111e+00
1.280892782487668580e+00 2.110534519013825957e+03 -1.151552276818069132e+01
1.271258789464242644e+00 1.446791813892523805e+03 -8.180194588099112707e+00
1.262429239923060331e+00 1.091198243229280706e+03 -2.911436310100155467e+00
1.262429239923060331e+00 1.091198243229280706e+03 -2.911436310100155467e+00
1.211752374699002655e+00 2.812828104771221660e+03 -3.972989763846763722e+00
1.276042264524555492e+00 2.208841804415053048e+03 -9.642840985783250218e+00
1.242644187853527704e+00 2.565202165826808596e+03 -7.081713344921558573e+00
1.242644187853527704e+00 2.565202165826808596e+03 -7.081713344921558573e+00
1.281388025734144565e+00 2.471886749283269637e+03 -1.184623267434501237e+01
1.281388025734144565e+00 2.471886749283269637e+03 -1.184623267434501237e+01
1.225364037397442374e+00 2.321752637094025431e+03 -3.463038441432805925e+00
1.248083991215323429e+00 2.166761724757277989e+03 -6.812506618079080312e+00
1.281285005504058994e+00 2.432039210622317114e+03 -1.163350390746169438e+01
1.281285005504058994e+00 2.432039210622317114e+03 -1.163350390746169438e+01
1.235315952747237711e+00 2.902136922063111342e+03 -6.968861388471150775e+00
1.235315952747237711e+00 2.902136922063111342e+03 -6.968861388471150775e+00
1.281402007985644520e+00 2.519872473456702210e+03 -1.195378475833086718e+01
1.268672596244060813e+00 1.560545545980260613e+03 -8.096812551432289951e+00
1.268672596244060813e+00 1.560545545980260613e+03 -8.096812551432289951e+00
1.242246459469856568e+00 1.776377345120396967e+03 -3.357307345141666843e+00
1.256023978712119460e+00 1.336293178307630114e+03 -3.297179723486166836e+00
1.273685485142148188e+00 1.139573542950663750e+03 -7.469373638012156924e+00
1.249826944887556968e+00 2.321591383398057587e+03 -6.239593596505127238e+00
1.276588366898832039e+00 2.244561990549568236e+03 -1.178061897429552651e+01
1.216666388884753758e+00 2.673883958957571849e+03 -3.475791543362346303e+00
1.216666388884753758e+00 2.673883958957571849e+03 -3.475791543362346303e+00
1.262781584844211658e+00 1.010895199741281658e+03 -2.774937694439854496e+00
1.279040161188459646e+00 2.432183818594256536e+03 -1.051676952178746838e+01
1.281302144714198121e+00 2.550341241438854013e+03 -1.178397648184633262e+01
1.271972266137428420e+00 2.215567898592905749e+03 -1.004387729249689087e+01
1.264694454271342750e+00 1.001118537592094071e+03 -2.785303538801922940e+00
1.247909209975047062e+00 2.890256774251289244e+03 -7.149111262233303066e+00
1.240074270343780816e+00 2.634579658508300781e+03 -5.861690759658813477e+00
1.280665226181118665e+00 2.112295493986310248e+03 -1.133894680735258831e+01
1.265293454540562523e+00 2.032330741931361672e+03 -8.710398162047793491e+00
1.277334327546365333e+00 2.107169362239685597e+03 -1.129818477342641003e+01
1.258108528583167018e+00 2.036942560750171879e+03 -6.599571022659865172e+00
1.258108528583167018e+00 2.036942560750171879e+03 -6.599571022659865172e+00
1.279778281674987417e+00 2.451198782105302598e+03 -1.075681247893500370e+01
1.271894469412060857e+00 2.463691181313171001e+03 -9.243714910176720423e+00
1.281054981944369286e+00 2.255812559998775214e+03 -1.156584727432223048e+01
1.214997162368266048e+00 2.810831030876478962e+03 -4.553305253912101946e+00
1.280275940742807483e+00 2.095967926162682488e+03 -1.097154980561939652e+01
1.272231819880449422e+00 2.194498880754163110e+03 -1.004223123902280257e+01
1.278038365661013920e+00 2.304167635693752345e+03 -1.018270998699119545e+01
1.238792385010030417e+00 2.373485843283120175e+03 -5.052367929440379157e+00
1.278786275163739994e+00 1.932105108549776560e+03 -1.044744303091533411e+01
1.221615591522157374e+00 2.492806875995026530e+03 -3.480449398466930688e+00
1.221615591522157374e+00 2.492806875995026530e+03 -3.480449398466930688e+00
1.235158963155704503e+00 2.162410173952280729e+03 -5.053928362151062004e+00
1.235158963155704503e+00 2.162410173952280729e+03 -5.053928362151062004e+00
1.264670843679006840e+00 1.303520269839812499e+03 -4.951915400982963789e+00
1.220078236541686456e+00 2.503895036306571001e+03 -3.569783161744171096e+00
1.277505413821635294e+00 1.881417653072800931e+03 -9.768770259392642430e+00
1.265255604884028662e+00 1.357116341590881348e+03 -6.815077185630798340e+00
1.266802361815906330e+00 2.007343666192798082e+03 -8.857480762856784651e+00
1.226940612825400567e+00 2.308310916973775420e+03 -3.474491064344571001e+00
1.263975481187774363e+00 1.324691982730362952e+03 -6.432873793743850044e+00
1.274423653334777917e+00 2.295672319384339971e+03 -1.080552898976909759e+01
1.274423653334777917e+00 2.295672319384339971e+03 -1.080552898976909759e+01
1.259372471676823091e+00 1.250649400877641256e+03 -5.081362749816054958e+00
1.236907681986912033e+00 2.400469439153122948e+03 -4.909311075951172221e+00
1.275881086134045717e+00 2.144637993617509437e+03 -9.576807385379915161e+00
1.275881086134045717e+00 2.144637993617509437e+03 -9.576807385379915161e+00
1.258606609785889008e+00 1.711869829480863245e+03 -6.968788033016531713e+00
1.278797081661366075e+00 2.037035738685953220e+03 -1.031203863088168049e+01
1.278797081661366075e+00 2.037035738685953220e+03 -1.031203863088168049e+01
1.234119989098285686e+00 2.149876400450981691e+03 -3.710565866899726117e+00
1.238204872787117106e+00 1.987086408410957119e+03 -3.646249412687492253e+00
1.277275166048124300e+00 1.944293226636616964e+03 -1.038349901479353754e+01
1.266263808561863602e+00 1.076305077337357034e+03 -3.854921942420155290e+00
1.266263808561863602e+00 1.076305077337357034e+03 -3.854921942420155290e+00
1.226946186968639330e+00 2.327633352328138244e+03 -4.415498411135011736e+00
1.265845400559603595e+00 2.705628171609827405e+03 -8.762328082829142772e+00
1.246158288604496178e+00 2.693837661308580664e+03 -7.676366227154818311e+00
1.268793261704543873e+00 1.731933627554080203e+03 -8.528483469878656464e+00
1.268793261704543873e+00 1.731933627554080203e+03 -8.528483469878656464e+00
1.259355098994642486e+00 1.598616279848180056e+03 -5.359094673586886515e+00
1.259355098994642486e+00 1.598616279848180056e+03 -5.359094673586886515e+00
1.275619753884607244e+00 1.217144421861264163e+03 -7.507929448502247638e+00
1.258981830946937830e+00 2.433256282517518230e+03 -7.572680223206359251e+00
1.258981830946937830e+00 2.433256282517518230e+03 -7.572680223206359251e+00
1.259508573261659770e+00 2.676543432815781216e+03 -8.021116252670449143e+00
1.236283142173914662e+00 2.089439455071316843e+03 -3.776836909047766255e+00
1.264365991436359637e+00 1.156645063101430424e+03 -5.634903301077734739e+00
1.256851567363195255e+00 2.486258640687922707e+03 -8.471809338658335520e+00
1.269080174916637826e+00 2.840470438206391918e+03 -1.052717064203025465e+01
1.247747956237197142e+00 2.612136960029602051e+03 -6.649398922920227051e+00
1.256380501012767326e+00 2.153845251575531165e+03 -7.801659198873691636e+00
1.222103796357662198e+00 2.426387949881159329e+03 -3.669451116233236831e+00
1.263058157083340571e+00 2.523975474619197485e+03 -9.225663414522550454e+00
1.250480873600670950e+00 2.425465688073724777e+03 -7.656472667013584754e+00
1.215173053827069749e+00 2.731166935593536891e+03 -4.220357455744586872e+00
1.240692280700802952e+00 1.819356322288513184e+03 -3.402441859245300293e+00
1.252284934019955998e+00 1.399383268583901554e+03 -4.322716328817374887e+00
1.246010445182881732e+00 2.956930337269700431e+03 -7.082722854571448678e+00
1.255630478404966555e+00 1.709586136243817236e+03 -6.491677854210118781e+00
1.280119030821671222e+00 2.185184875664418087e+03 -1.093409581964746735e+01
1.280119030821671222e+00 2.185184875664418087e+03 -1.093409581964746735e+01
1.247357850552780256e+00 2.735698740916248425e+03 -6.843741358965427679e+00
1.247357850552780256e+00 2.735698740916248425e+03 -6.843741358965427679e+00
1.279041510148295036e+00 2.217828235018139367e+03 -1.046421010062899271e+01
1.271329813820947230e+00 2.779568516253099006e+03 -1.099711143250366696e+01
1.279713661611221465e+00 2.068993775198663570e+03 -1.089160182151499434e+01
1.276518090843984599e+00 1.876069168772829926e+03 -9.928233285695229782e+00
1.228851471616745128e+00 2.442996850874157644e+03 -4.063105036550251015e+00
1.265821761638392440e+00 1.406860139266189208e+03 -7.082954516130124389e+00
1.235670406028696267e+00 2.980435227395459151e+03 -6.139787011221689461e+00
1.275616084722293930e+00 1.634399861022829555e+03 -8.900777546237783611e+00
1.255983324783911836e+00 1.712514370431837506e+03 -6.551347313015112306e+00
1.277257846502391825e+00 2.055309149088493541e+03 -1.079741657000147015e+01
1.277257846502391825e+00 2.055309149088493541e+03 -1.079741657000147015e+01
1.270917240521312053e+00 2.736590027809143066e+03 -1.077162992954254150e+01
1.278566814087346959e+00 1.984845380612664030e+03 -1.053715369000804181e+01
1.268022759503426355e+00 1.022052384774157417e+03 -3.911908647843020503e+00
1.279179778561096104e+00 2.034353317459079108e+03 -1.065995889681253850e+01
1.229781781382199402e+00 2.527126152267357611e+03 -4.445732236214169575e+00
1.275457552044906517e+00 1.587559394056226665e+03 -8.802033814915116494e+00
1.238350915402355978e+00 1.864333457554924280e+03 -3.436439593009005478e+00
1.250342739007375581e+00 2.154487997615623499e+03 -5.891128421574803653e+00
1.267802563734157895e+00 2.220129169667301994e+03 -8.350613567964547457e+00
1.267802563734157895e+00 2.220129169667301994e+03 -8.350613567964547457e+00
1.279581064529891066e+00 2.063153956074628695e+03 -1.102730866234558071e+01
1.279581064529891066e+00 2.063153956074628695e+03 -1.102730866234558071e+01
1.223856312507049404e+00 2.378040874012952372e+03 -3.578085151294960298e+00
1.223856312507049404e+00 2.378040874012952372e+03 -3.578085151294960298e+00
1.236741127736782575e+00 2.258481052766838275e+03 -4.457648732246554779e+00
1.257290015541332240e+00 2.936706429064033728e+03 -8.146762751350259180e+00
1.257290015541332240e+00 2.936706429064033728e+03 -8.146762751350259180e+00
1.274551404455753989e+00 1.262698340097304481e+03 -7.897122392193281826e+00
1.226310195317898311e+00 2.390185592657276175e+03 -3.622578416261838186e+00
1.273822442100573493e+00 1.288870886970323909e+03 -7.918779321341422595e+00
1.261506075680017602e+00 1.058839167282776316e+03 -4.060464812475018448e+00
1.261430056941592603e+00 1.079972234222967018e+03 -4.260530399819816516e+00
1.245960722010438282e+00 1.620104636325831279e+03 -4.275537921981223732e+00
1.245960722010438282e+00 1.620104636325831279e+03 -4.275537921981223732e+00
1.276297157676155480e+00 1.853305259262199343e+03 -9.741560875096245908e+00
1.275557016492462781e+00 1.167488120701183107e+03 -7.482125851213892176e+00
1.275557016492462781e+00 1.167488120701183107e+03 -7.482125851213892176e+00
1.273331540361915426e+00 1.665621096350399966e+03 -8.274648161914859301e+00
1.249354126452637770e+00 2.330598764821969780e+03 -6.229416648731837647e+00
1.252971964581758968e+00 2.787204546296468834e+03 -8.497330934556330817e+00
1.224567913247347262e+00 2.367758306807772897e+03 -4.102753217929206109e+00
1.275888195386319257e+00 1.857669108427566471e+03 -9.724107615762230594e+00
1.277518851127527721e+00 1.963450656728139847e+03 -1.026520257337583786e+01
1.246224339953801108e+00 1.925577551583849981e+03 -4.586258691608764870e+00
1.246224339953801108e+00 1.925577551583849981e+03 -4.586258691608764870e+00
1.261529230452536288e+00 2.596614636483122922e+03 -8.143053142005209466e+00
1.261529230452536288e+00 2.596614636483122922e+03 -8.143053142005209466e+00
1.265576349860430883e+00 2.181109282444801465e+03 -7.977233443548984226e+00
1.234113616271554692e+00 2.021538643355475870e+03 -4.091315788895791172e+00
1.272372167013087196e+00 2.712636912948191366e+03 -1.117547641914876522e+01
1.250558165282792844e+00 2.067717255936909169e+03 -5.683381688888075267e+00
1.250558165282792844e+00 2.067717255936909169e+03 -5.683381688888075267e+00
1.275957395108775261e+00 2.179029453138616191e+03 -1.081589807369326195e+01
1.275828046768147761e+00 1.950902244732925510e+03 -1.001299003374312058e+01
1.275828046768147761e+00 1.950902244732925510e+03 -1.001299003374312058e+01
1.252768276036702266e+00 1.406679969254223352e+03 -3.288621645564420604e+00
1.250544279245394463e+00 1.418931120286840041e+03 -3.839227222952212415e+00
1.214867233722951800e+00 2.826128472339798464e+03 -3.667281332579493736e+00
1.260377970358729671e+00 1.205862164497375488e+03 -4.970762848854064941e+00
1.257639489309424263e+00 1.307817085106791183e+03 -4.990314020793612748e+00
1.265008499214697046e+00 2.634350741877594828e+03 -8.593544594883313792e+00
1.265008499214697046e+00 2.634350741877594828e+03 -8.593544594883313792e+00
1.279688234680513403e+00 2.119116102620355377e+03 -1.105871354757167602e+01
1.279688234680513403e+00 2.119116102620355377e+03 -1.105871354757167602e+01
1.263998940513488822e+00 1.386875885114003722e+03 -5.319966077188657216e+00
1.258282833240478737e+00 1.137465706725623477e+03 -3.462739262821932229e+00
1.274778984491701239e+00 1.458036525020484987e+03 -8.379262130891945048e+00
1.255675102000864962e+00 1.679065394980808378e+03 -6.365959661996468455e+00
1.276222229575261657e+00 2.384367409976764520e+03 -9.932095350149381829e+00
1.238585447453029564e+00 1.964832017912791798e+03 -3.654220395780541253e+00
1.276729401010306297e+00 2.191672856310056886e+03 -1.112601657913371334e+01
1.278656678615567754e+00 2.151445539353296226e+03 -1.171625649991897156e+01
1.274864039901320245e+00 1.193904383501998382e+03 -7.562532624583117702e+00
1.261491367772450634e+00 1.318445854566363778e+03 -5.861204824667360924e+00
1.242480868844976216e+00 1.802437426148326722e+03 -4.622433325346679389e+00
1.256092021596661112e+00 1.344807809180962067e+03 -3.464079447737589135e+00
1.256092021596661112e+00 1.344807809180962067e+03 -3.464079447737589135e+00
1.276087960170784630e+00 1.939351768506721783e+03 -9.936747706424046811e+00
1.276087960170784630e+00 1.939351768506721783e+03 -9.936747706424046811e+00
1.261028227006026015e+00 1.066281223210686903e+03 -3.882533754901283274e+00
1.261028227006026015e+00 1.066281223210686903e+03 -3.882533754901283274e+00
1.270383538251976585e+00 1.271514128482465594e+03 -7.303345260618060664e+00
1.245747354217606517e+00 2.305991245802092635e+03 -6.829732950937266622e+00
1.245747354217606517e+00 2.305991245802092635e+03 -6.829732950937266622e+00
1.260820970319185941e+00 2.435152722017655378e+03 -8.814171533388321933e+00
1.261065553283958529e+00 1.715439205076620055e+03 -6.135584240177838211e+00
1.261065553283958529e+00 1.715439205076620055e+03 -6.135584240177838211e+00
1.261285280764802952e+00 1.221281390524269682e+03 -5.263394149897294483e+00
1.261285280764802952e+00 1.221281390524269682e+03 -5.263394149897294483e+00
1.258094022666134348e+00 2.039834910737746441e+03 -7.741364800434939575e+00
1.267178522341816604e+00 2.807589204590161899e+03 -9.050006903352525001e+00
1.253621148751930647e+00 1.324090044339818178e+03 -3.247717524274657208e+00
1.275843391856696929e+00 2.353581525714959753e+03 -1.147974893329398327e+01
1.275843391856696929e+00 2.353581525714959753e+03 -1.147974893329398327e+01
1.262899655826777989e+00 2.076415445925385939e+03 -7.407581808347241115e+00
1.262899655826777989e+00 2.076415445925385939e+03 -7.407581808347241115e+00
1.250227467566760842e+00 1.425911558254373631e+03 -3.591504328145058267e+00
1.224587508919740664e+00 2.767395178971834866e+03 -4.551176674037503922e+00
1.261922495557484369e+00 1.245753492268780747e+03 -4.087047281592825598e+00
1.261922495557484369e+00 1.245753492268780747e+03 -4.087047281592825598e+00
1.268958603308396160e+00 2.300495169141342558e+03 -8.663742728895327261e+00
1.253843664197483720e+00 2.666640700237177953e+03 -7.418672887505215030e+00
1.253843664197483720e+00 2.666640700237177953e+03 -7.418672887505215030e+00
1.276755619423305621e+00 2.065393127541197828e+03 -9.840295764725730976e+00
1.276755619423305621e+00 2.065393127541197828e+03 -9.840295764725730976e+00
1.258894815922389387e+00 1.121791988700842239e+03 -3.291590229846899973e+00
1.273802062266986335e+00 1.161139189725237657e+03 -6.666984534231874093e+00
1.236094574376652933e+00 2.959015376898076738e+03 -6.153333380520439988e+00
1.236094574376652933e+00 2.959015376898076738e+03 -6.153333380520439988e+00
1.272523494845196446e+00 1.838317064376287817e+03 -8.507907704930028459e+00
1.254125026336312398e+00 2.524066805839538574e+03 -8.210322380065917969e+00
1.231759662222877028e+00 2.156112969956327561e+03 -4.398338662657021558e+00
1.231759662222877028e+00 2.156112969956327561e+03 -4.398338662657021558e+00
1.274520054604783237e+00 1.219215465625325351e+03 -7.584901199541249639e+00
1.274520054604783237e+00 1.219215465625325351e+03 -7.584901199541249639e+00
1.269416856741445887e+00 2.120787546809774994e+03 -8.456357540997217370e+00
1.265580766999574225e+00 2.526176466193686792e+03 -9.508093380140040907e+00
1.273306154855916361e+00 1.389687189691468575e+03 -8.095435995834648679e+00
1.248403599213792958e+00 1.493287041186127453e+03 -3.520511140071210576e+00
1.280773639606454406e+00 2.437139474408887963e+03 -1.186722685447394099e+01
1.235632879516482596e+00 1.992376804351806641e+03 -3.524617671966552734e+00
1.275189512586114127e+00 1.049544946717452376e+03 -6.647332159393827489e+00
1.275189512586114127e+00 1.049544946717452376e+03 -6.647332159393827489e+00
1.272329894122202765e+00 1.055912203441817155e+03 -6.658709818930510949e+00
1.272329894122202765e+00 1.055912203441817155e+03 -6.658709818930510949e+00
1.243293663519284387e+00 1.740910627800340535e+03 -3.481730746024105372e+00
1.213811468997381349e+00 2.853184169587861106e+03 -4.495968372514106193e+00
1.231366245065543819e+00 2.527288984488010101e+03 -5.690099941064226563e+00
1.253817460904315784e+00 1.441442794108858379e+03 -3.625279399142803172e+00
1.252155663869521263e+00 1.427085542911545645e+03 -3.353406440823430756e+00
1.270446576676380390e+00 1.888513741942103252e+03 -8.209358319596702813e+00
1.270446576676380390e+00 1.888513741942103252e+03 -8.209358319596702813e+00
1.244626272489413044e+00 2.172142639517392126e+03 -5.224567755692092419e+00
1.264079941110602734e+00 1.576060306938313715e+03 -6.174862842180205647e+00
1.264079941110602734e+00 1.576060306938313715e+03 -6.174862842180205647e+00
1.224873325002979296e+00 2.917289630151540223e+03 -5.934479138135845488e+00
1.224873325002979296e+00 2.917289630151540223e+03 -5.934479138135845488e+00
1.276267318778288917e+00 2.438990722212618493e+03 -1.001329378744273590e+01
1.273152213178731396e+00 1.650200242318099754e+03 -8.805186908421099190e+00
1.278944261758034662e+00 2.132544633493881520e+03 -1.070686412181779446e+01
1.275740146956291898e+00 2.376368067891823557e+03 -1.147704735616505367e+01
1.275740146956291898e+00 2.376368067891823557e+03 -1.147704735616505367e+01
1.252262847885511121e+00 2.320674832674310437e+03 -7.624232972900305327e+00
1.252262847885511121e+00 2.320674832674310437e+03 -7.624232972900305327e+00
1.264804461252110768e+00 2.098150686326934192e+03 -8.709231286968964980e+00
1.273534156047686050e+00 2.413936221235298490e+03 -1.070109517386793385e+01
1.278608226022124539e+00 2.991860628128051758e+03 -1.085736048221588135e+01
1.270173666566721149e+00 1.924846683713916946e+03 -9.073723279861066970e+00
1.254569462093845900e+00 1.575443088533546188e+03 -4.469932838593010160e+00
1.228030412183998887e+00 2.378965027264225228e+03 -3.804275678613542766e+00
1.230042251884583937e+00 2.681783788980368627e+03 -5.931708534360744522e+00
1.265909974891019418e+00 2.962902292942527311e+03 -1.010552555768475713e+01
1.265909974891019418e+00 2.962902292942527311e+03 -1.010552555768475713e+01
1.268070640066670363e+00 2.585540133453906492e+03 -9.923280462208939667e+00
1.250135357927205648e+00 2.317869080148950161e+03 -7.367811162132595015e+00
1.250135357927205648e+00 2.317869080148950161e+03 -7.367811162132595015e+00
1.273883834849061758e+00 1.117859591104273250e+03 -6.519061107778314934e+00
1.273883834849061758e+00 1.117859591104273250e+03 -6.519061107778314934e+00
1.242999271264320749e+00 1.714134699044618174e+03 -4.106250789077497743e+00
1.280481515514394930e+00 2.699442189232760938e+03 -1.146182145403939678e+01
1.217914253228338906e+00 2.632268993841523752e+03 -3.601593261960090331e+00
1.274060588301071606e+00 2.380429576063253535e+03 -1.075180680885619822e+01
1.268766867733001957e+00 2.472400426864624023e+03 -9.852374911308288574e+00
1.262162075804766914e+00 2.097102440972992554e+03 -8.367413451355439236e+00
1.262162075804766914e+00 2.097102440972992554e+03 -8.367413451355439236e+00
1.278087554814500759e+00 2.130274035592758082e+03 -1.103431242537534729e+01
1.261567229301282289e+00 1.046209021708774799e+03 -3.741940439350566194e+00
1.268421866710522483e+00 1.869104693672485610e+03 -8.710988154861093236e+00
1.263563396595188237e+00 1.579197057529295762e+03 -7.247465646038786069e+00
1.263099733202700747e+00 1.026798923169630143e+03 -4.162327879335479430e+00
1.255527004250536649e+00 1.365847966989740144e+03 -3.560065091052473818e+00
1.259539258010955010e+00 1.166996981102877044e+03 -4.370166431075651836e+00
1.259539258010955010e+00 1.166996981102877044e+03 -4.370166431075651836e+00
1.276784499949977558e+00 2.234393812011712726e+03 -1.118659670578878362e+01
1.270909148236006869e+00 2.129023676170096223e+03 -8.731704896915434944e+00
1.230314230323197755e+00 2.188553032381246794e+03 -4.250448401623707184e+00
1.262218882851517510e+00 1.157101845874255105e+03 -3.595589660054256953e+00
1.262218882851517510e+00 1.157101845874255105e+03 -3.595589660054256953e+00
1.273958733503624874e+00 1.389727299022121542e+03 -7.971276115343073343e+00
1.263081109541314806e+00 1.107779890325873112e+03 -3.443934155012634335e+00
1.263081109541314806e+00 1.107779890325873112e+03 -3.443934155012634335e+00
1.249048784052418481e+00 1.655592879639470993e+03 -3.921603780494450575e+00
1.249048784052418481e+00 1.655592879639470993e+03 -3.921603780494450575e+00
1.277219184550481668e+00 2.525859677108825053e+03 -1.028815530923615995e+01
1.271437365270981390e+00 1.205990368620412482e+03 -6.234713633553724321e+00
1.271437365270981390e+00 1.205990368620412482e+03 -6.234713633553724321e+00
1.271484677664921126e+00 2.129254138995945141e+03 -8.833751015423066733e+00
1.258990928705490564e+00 1.852318660395698316e+03 -6.265169126910707931e+00
1.258990928705490564e+00 1.852318660395698316e+03 -6.265169126910707931e+00
1.258468640683956030e+00 2.728483431517248391e+03 -8.014208232608346805e+00
1.260207453916822651e+00 1.205974023430939496e+03 -3.508977513731352360e+00
1.276974481359214098e+00 2.173495880350442349e+03 -1.091518147247834492e+01
1.212458803894518544e+00 2.801263395369460341e+03 -3.733362603024460213e+00
1.212458803894518544e+00 2.801263395369460341e+03 -3.733362603024460213e+00
1.276724496798383512e+00 2.033587166575009633e+03 -1.002241510291486826e+01
1.269436137272197840e+00 1.321835327451804460e+03 -7.279784841210308777e+00
1.278987140592403149e+00 2.168691751371901773e+03 -1.084940511339923574e+01
1.263049035832752409e+00 1.515806637629360466e+03 -5.765546503818808510e+00
1.274837115568475676e+00 2.358808731524389259e+03 -9.702479539247475415e+00
1.262029702608617354e+00 1.557324329034291623e+03 -5.743867583946272504e+00
1.262029702608617354e+00 1.557324329034291623e+03 -5.743867583946272504e+00
1.236826056577048361e+00 1.918002616355768623e+03 -3.858790321748267971e+00
1.274248000755976662e+00 2.510391207830156873e+03 -1.120934171018254055e+01
1.273170659640677105e+00 1.705001260077382994e+03 -8.884431287464956029e+00
1.222259543205439059e+00 2.455507212558614810e+03 -3.669937641198904643e+00
1.222259543205439059e+00 2.455507212558614810e+03 -3.669937641198904643e+00
1.246307543243349469e+00 2.090205952052639077e+03 -6.304765010653223811e+00
1.279219241987783917e+00 2.243663451338148661e+03 -1.083388053427238162e+01
1.263878639226236000e+00 1.352227290629997242e+03 -5.166481218626284289e+00
1.259355580262375485e+00 1.257834474508218364e+03 -4.994271125768578123e+00
1.256476422214003463e+00 1.962139657390448519e+03 -6.227293327463160111e+00
1.273626284571953926e+00 1.439784230390032235e+03 -8.060298155181797597e+00
1.273626284571953926e+00 1.439784230390032235e+03 -8.060298155181797597e+00
1.257646796538149037e+00 1.368561462011036610e+03 -3.984820843398336976e+00
1.235472581430116401e+00 1.988441545063862122e+03 -3.607430990804930460e+00
1.253052220375167947e+00 1.597157890421519369e+03 -4.331560719969811402e+00
1.253052220375167947e+00 1.597157890421519369e+03 -4.331560719969811402e+00
1.269400451443237987e+00 1.836979453653349083e+03 -8.749270911045419652e+00
1.246058509334490028e+00 1.598937700044247777e+03 -3.954857412896107149e+00
1.273762404220735611e+00 1.283316640280687807e+03 -7.584606108150056869e+00
1.272197862027366178e+00 1.637712957064499506e+03 -8.606180873552613519e+00
1.232899179089107733e+00 2.656600239214841167e+03 -6.173723008349541352e+00
1.274862414367254893e+00 1.939128064628978791e+03 -9.348166118789478674e+00
1.266424052866512051e+00 1.353811130936543350e+03 -6.880184484921724852e+00
1.272197516291066144e+00 2.021207928680059013e+03 -8.816341115954184460e+00
1.272197516291066144e+00 2.021207928680059013e+03 -8.816341115954184460e+00
